Title,URL,Advertiser,Location,Listing Date,Short Description
Tech Lead,https://www.seek.com.au/jobs/job/36374416?type=standout,Lookahead Search,Melbourne,23d ago,The perfect opportunity for a developer looking to make a step-up &amp; have real impact on the technical direction behind this amazing company
React Developer,https://www.seek.com.au/jobs/job/36372339?type=standard,Redwolf + Rosch,Melbourne,23d ago,Take ownership whilst solving complex problems
Marketing Technology Consultant,https://www.seek.com.au/jobs/job/36372171?type=standard,Amicus Digital,Sydney,23d ago,"We are looking for our next Marketing Technology Consultant, to work within our Technical Services team, on Salesforce Marketing Cloud accounts."
Senior Penetration Tester - Internal team,https://www.seek.com.au/jobs/job/36371614?type=standard,The Decipher Bureau,Sydney,23d ago,Join this high performing Cyber Security Team and get the chance to work on some of the most cutting edge technology in the country.
Solutions Architect | SFMC | Sydney or Melbourne based,https://www.seek.com.au/jobs/job/36371239?type=standard,Amicus Digital,Sydney,23d ago,We are looking for our next Solutions Architect - Salesforce Marketing Cloud accounts.
Linux System Engineer,https://www.seek.com.au/jobs/job/36370713?type=standard,PRA,Melbourne,23d ago,Automation engineer|Linux environment|immediate start|new CBD offices|flexible working environment|microservices and automation focus|AWS deployment
Senior DevOps Engineer,https://www.seek.com.au/jobs/job/36370390?type=standard,4impact,Brisbane,23d ago,"Excellent opportunity to be responsible for the design and implementation of applications build, release, deployment, and configuration."
Technical Lead,https://www.seek.com.au/jobs/job/36368803?type=standout,Talent – Winner ‘Seek Large Recruitment Agency of the Year’ 3 consecutive years!,Sydney,23d ago,Looking to drive direction of well known digital assets and launch into new tech like Augmented Reality? Open to moving south?   
Senior JavaScript Developer - Node.js Focus - $150k + Super,https://www.seek.com.au/jobs/job/36367685?type=standard,Big Wave Digital,Melbourne,23d ago,A talented JavaScript Engineer with Node.js expertise required for BIG greenfield platform build in Dynamic Fintech business.
Software Developer - Scout Talent - Brisbane,https://www.seek.com.au/jobs/job/36363761?type=standard,Employment Office,Brisbane,23d ago,Exciting opportunity for a back-end development specialist to join our team! Design &amp; build solutions for our amazing clients. Great org. culture!
Software Developer - Scout Talent - Brisbane,https://www.seek.com.au/jobs/job/36363738?type=standard,Employment Office,Brisbane,23d ago,Exciting opportunity for a back-end development specialist to join our team! Design &amp; build solutions for our amazing clients. Great org. culture!
Devops Engineer,https://www.seek.com.au/jobs/job/36361120?type=standard,GRANITE CONSULTING,Melbourne,24d ago,6 month contract/code management/environments team/work life balance!
Senior Developer (12month Contract),https://www.seek.com.au/jobs/job/36359619?type=standard,Sydney,Ryde & Macquarie Park,24d ago,"Working for a unique and well established Networking organisations, which help establish the world wide web in its current incarnation."
Java Developer,https://www.seek.com.au/jobs/job/36356017?type=standard,Huxley Associates,Sydney,24d ago,Java Developer - 12 Month Contract - Sydney CBD - Financial Services!
Market and Customer Insights Executive,https://www.seek.com.au/jobs/job/36355057?type=standout,Potentiate,Sydney,24d ago,"Preparing reports and presentations to drive strategic and tactical improvements for our clients' marketing, sales and brand management programs."
Senior Automation Test Analyst,https://www.seek.com.au/jobs/job/36351298?type=standout,Outware Mobile (part of Arq Group),Melbourne,25d ago,"We produce the kind of fully-thought-through, end-to-end solutions that transform a business’s relationship with its customers."
Senior Software Engineer,https://www.seek.com.au/jobs/job/36349554?type=standard,Opus Recruitment Solutions,Sydney,25d ago,Located in Sydney CBD - this is an opportunity to become a key part of a company driving the success of Start-Ups!
Software Developer - Scout Talent,https://www.seek.com.au/jobs/job/36315781?type=standard,Employment Office,Brisbane,30d ago,Exciting opportunity for a Ruby on Rails Developer to grow with our innovative business. Work from home &amp; flexible hours negotiable.
Software Developer - Scout Talent,https://www.seek.com.au/jobs/job/36315753?type=standard,Employment Office,Brisbane,30d ago,Exciting opportunity for a Ruby on Rails Developer to grow with our innovative business. Work from home &amp; flexible hours negotiable.
"Android/iOS Mobile Developer - React Native, Kotlin, Java, Objective-C",https://www.seek.com.au/jobs/job/36406781?type=standard,The Ruby Group,Perth,18d ago,iOS/Android Developer for Contract Work. WA Based Company with Global Presence. In-house Developed Product. Enterprise Level. Perth Based Role.
JavaScript Developer,https://www.seek.com.au/jobs/job/36344689?type=standout,Lookahead Search,Sydney,25d ago,"Sydney | Push the boundaries of WebRTC (video, audio, peer-to-peer) &amp; collaborate with talented devs. Flexible work from home options available."
Junior Or Mid Full Stack Developer,https://www.seek.com.au/jobs/job/36344494?type=standard,WILLIAMSMEDIA,Melbourne,25d ago,"Junior-Mid Full Stack/Frontend/Backend Dev. Ability to self manage, take ownership and like solving challenging problems. https://williamsmedia.com.au"
Senior Software Engineer,https://www.seek.com.au/jobs/job/36343928?type=standout,NUIX PTY LTD,Sydney,25d ago,An exciting opportunity for a passionate and talented Senior Software Engineer to join the Sydney team and work on innovative products!
Senior Platform Engineer - DevOps,https://www.seek.com.au/jobs/job/36343771?type=standard,Bluefin Resources Pty Limited,Sydney,25d ago,Muse be Australian Citizen | Senior Platform Engineer - DevOps | $800 - $900 (ex Super) / Day | Federal Government | 12 Month Contract | Chatswood
CLOUD Native Architect,https://www.seek.com.au/jobs/job/36342667?type=standard,HCL Australia Services Pty Ltd,Sydney,26d ago,The Cloud Architect leverages the rich selection of HCL native cloud offerings to deliver a complete unified transformation journey for our clients &gt;&gt;
Senior Platform Engineer - Government - Contract - Sydney,https://www.seek.com.au/jobs/job/36329306?type=standout,Paxus Australia Pty Ltd,Sydney,27d ago,"Looking for an Engineer that is committed to modern DevOps practices, and passionate about automation and containerisation."
SharePoint Administrator,https://www.seek.com.au/jobs/job/36341767?type=standout,Michael Page Technology,Sydney,26d ago,An immediately available SharePoint Administrator is needed to join a large government organisation for a 6 month contract
Associate Midwifery Managers - Monash Women's,https://www.seek.com.au/jobs/job/36341314?type=standout,Monash Health,Brisbane,26d ago,Grow your career at Monash Health as a Leader in Maternity in one of our 3 Maternity sites within Monash Women’s. Outstanding opportunities available
Associate Midwifery Managers - Monash Women's,https://www.seek.com.au/jobs/job/36341313?type=standout,Monash Health,Melbourne,26d ago,Grow your career at Monash Health as a Leader in Maternity in one of our 3 Maternity sites within Monash Women’s. Outstanding opportunities available
Test Analyst - Training Environment (VIC),https://www.seek.com.au/jobs/job/36340102?type=standout,Property Exchange Australia (PEXA),Melbourne,26d ago,Are you a Junior Software Developer (Java) or a technically capable Quality Analyst? 
Lead Developer,https://www.seek.com.au/jobs/job/36340103?type=standout,Kinetic IT,Perth,26d ago,We are seeking a strong and talented Lead Developer to join a team that is working on some new and exciting projects within Kinetic IT.
Front End Web Developer,https://www.seek.com.au/jobs/job/36274076?type=standout,Bright People Technologies Pty Ltd,Perth,26d ago,"If you are a front-end developer with contemporary design flair and user intuition who has dabbled in the full tech stack, WE WANT YOU!"
Senior Software Engineer,https://www.seek.com.au/jobs/job/36338500?type=standard,Opus Recruitment Solutions,Melbourne,26d ago,Opportunity to work with Clients such as Disney and Adidas. Join a strong engineering team and continuously upskill. 
"Digital, Data Analytics, and Software Developers",https://www.seek.com.au/jobs/job/36337124?type=standard,Melbourne,CBD & Inner Suburbs,26d ago,We are an Australian owned Digital and Data Analytics professional services firm whom are looking for Data Driven Experts / Software Developer
"Chief Technology Officer - IoT, Platform Development, Connected Devices",https://www.seek.com.au/jobs/job/36395354?type=standard,The Ruby Group,Perth,19d ago,"Passionate People Person Required. Build a Global Team. Connected Products, IoT, Cloud, Connectivity. Malaga Based IT Company with Intl Presence."
Head of Application Development,https://www.seek.com.au/jobs/job/36335470?type=standard,Sovereign Cloud Australia Pty Ltd,Brisbane,26d ago,"This developer programmer role will lead software and DevOps engineers requiring deep, hands-on software development and programming skills."
Technical Team Leader,https://www.seek.com.au/jobs/job/36335431?type=standout,Selective Search,Brisbane,26d ago,Technical Lead - fastest growing tech business in Australia! SaaS!
Mid - Senior Front End JavaScript Developers,https://www.seek.com.au/jobs/job/36334334?type=standout,Lookahead Search,Sydney,26d ago,Sydney | Global product company is looking for JavaScript developers to scale their front end architecture. Flexible hours &amp; work from home option.
Learning and Development Officer,https://www.seek.com.au/jobs/job/36333665?type=standard,Paradise Resort Gold Coast,Gold Coast,26d ago,"We seek a confident and passionate individual that has the ability to the deliver, implement and continually improve our customer service culture."
Front-end / Back-end / Full-Stack Developers,https://www.seek.com.au/jobs/job/36333427?type=standout,The Creative Store,Sydney,26d ago,The Creative Store is your specialist recruitment agency – IT / Digital / Development Jobs. Great Jobs. Great People. www.thecreativestore.com.au
Network Engineer,https://www.seek.com.au/jobs/job/36330091?type=standout,Comlinx Pty Ltd,Brisbane,27d ago,Comlinx is an established systems integrator with a growing portfolio across the country and we are looking for extraordinary people to join our team!
Android/iOS Mobile Developer,https://www.seek.com.au/jobs/job/36385840?type=standard,The Ruby Group,Sydney,20d ago,iOS/Android Developer for Contract Work. WA Based Company with Global Presence. In-house Developed Product. Enterprise Level. Perth Based Role.
DevOps Manager,https://www.seek.com.au/jobs/job/36328304?type=standout,Nintex,Melbourne,27d ago,We're on the hunt for a DevOps leader. We need you to have the technical know-how and the leadership qualities to really champion our DevOps culture!
Senior Platform Engineer - DevOps,https://www.seek.com.au/jobs/job/36325547?type=standard,Bluefin Resources Pty Limited,Sydney,27d ago,Muse be Australian Citizen | Senior Platform Engineer - DevOps | $800 - $900 (ex Super) / Day | Federal Government | 12 Month Contract | Chatswood
Full-stack software engineer,https://www.seek.com.au/jobs/job/36323735?type=standout,Dovetail Digital,Sydney,28d ago,We're looking for great full-stack developers that have experience leading important projects.
Senior JavaScript Engineer,https://www.seek.com.au/jobs/job/36323846?type=standout,Bigcommerce,Sydney,28d ago,"BigCommerce, named one of Australia’s Coolest Companies by Anthill Magazine in 2017 is looking for a Senior JavaScript Engineer for the Payments team."
"DevOps, sys admin (Linux), Ansible",https://www.seek.com.au/jobs/job/36323796?type=standout,Modis,Sydney,28d ago,"One of Australia's prestigious organisations is after a DevOps Engineer for its project to build a platform; background in sys admin,automation,Sydney"
Junior to Mid Level Office Administrator/Coordinator,https://www.seek.com.au/jobs/job/36380342?type=standard,The Ruby Group,Sydney,21d ago,European IT Company Looking for Office Administrator. Permanent Role Based Out of Macquarie Park. Friendly Team in Lovely Work Environment.
Senior or Lead Storage Engineer,https://www.seek.com.au/jobs/job/36323462?type=standout,Halcyon Knights Pty Ltd,Melbourne,29d ago,Client facing Role plus assist in providing the foundation of our clients ICT's IaaS Cloud Services!
Senior Platform / DevOps engineer,https://www.seek.com.au/jobs/job/36321192?type=standard,Recruitment Hive,Sydney,29d ago,"12 month contract for a Senior Platform / DevOps engineer. Fed Gov org. Obtain your security clearance. Docker, Kubernetes &amp; Ansible"
Receptionist,https://www.seek.com.au/jobs/job/36321089?type=standout,Hays Office Support,Melbourne,29d ago,Corporate Receptionist required for a job in the Western suburbs for 3 months.
Site Reliability Engineer,https://www.seek.com.au/jobs/job/36320834?type=standout,Talent – Winner ‘Seek Large Recruitment Agency of the Year’ 3 consecutive years!,Melbourne,29d ago,Be apart of Melbourne's 20 top places to work at and join a software house with a vibrant culture as a Site Reliability Engineer!
Office Manager,https://www.seek.com.au/jobs/job/36320580?type=standout,Hays Office Support,Melbourne,29d ago,A great opportunity to become a part of this well established Government Agency in an Office Management role
Senior Storage Engineer,https://www.seek.com.au/jobs/job/36319342?type=standout,NTT COMMUNICATIONS ICT SOLUTIONS,Sydney,29d ago,NTT ICT have an exciting new opportunity for an experienced StorageEngineer to join our growing Engineering team!
Desktop Support Administrator,https://www.seek.com.au/jobs/job/36318628?type=standout,Bellroy,Melbourne,30d ago,"Are you a technically minded Desktop Support Administrator, who is passionate about helping others?"
DevOps & Operations Systems Administrator,https://www.seek.com.au/jobs/job/36317443?type=standard,Enterprise IT Resources Pty Ltd,Sydney,30d ago,My client is looking for a DevOps &amp; Operations System Administrator for an immediate start based in the CBD.
DevOps Engineer – Consultant,https://www.seek.com.au/jobs/job/36315875?type=standard,Avanade Australia Pty Ltd,ACT,30d ago,We are looking to strengthen our DevOps and Agile Coaching Practice by recruiting for a highly experienced DevOps Engineer with cloud experience.
DevOps Engineer – Consultant,https://www.seek.com.au/jobs/job/36315749?type=standard,Avanade Australia Pty Ltd,Melbourne,30d ago,We are looking to strengthen our DevOps and Agile Coaching Practice by recruiting for a highly experienced DevOps Engineer with cloud experience.
DevOps Engineer – Consultant,https://www.seek.com.au/jobs/job/36315579?type=standard,Avanade Australia Pty Ltd,Sydney,30d ago,We are looking to strengthen our DevOps and Agile Coaching Practice by recruiting for a highly experienced DevOps Engineer with cloud experience.
Senior DevOps Engineer | 12 Month Contract,https://www.seek.com.au/jobs/job/36314988?type=standard,Kinexus,Sydney,30d ago,Senior DevOps Engineer required to join this financial intelligence agency who are responsible for anti-money laundering &amp; counter-terrorism financing
Senior Platform Engineer,https://www.seek.com.au/jobs/job/36312701?type=standout,GMT People,Sydney,30d ago,Assist with the build of a new container-based development platform (PaaS).  Long term govt. contract. Current Security Clearance required.
DevOps Engineer (12 month contract),https://www.seek.com.au/jobs/job/36312438?type=standout,SALT SEARCH PTY LTD,Sydney,30d ago,"DevOps Engineer - 12 month contract
Sydney"
Registered Midwife - Monash Women's,https://www.seek.com.au/jobs/job/36311796?type=standard,Monash Health,Melbourne,30d ago,Grow your career at Monash Health as a Registered Midwife in one of our 3 Maternity sites within Monash Women’s. Outstanding opportunities available
Registered Midwife - Monash Women's,https://www.seek.com.au/jobs/job/36311797?type=standard,Monash Health,Brisbane,30d ago,Grow your career at Monash Health as a Registered Midwife in one of our 3 Maternity sites within Monash Women’s. Outstanding opportunities available
Administration Officer/Reception,https://www.seek.com.au/jobs/job/36350817?type=standard,The Ruby Group,Sydney,25d ago,European IT Company Looking for Receptionist/Administrator. Permanent Role Based Out of Macquarie Park. Friendly Team in Lovely Work Environment.
Chief Technology Officer,https://www.seek.com.au/jobs/job/36335331?type=standard,The Ruby Group,Perth,26d ago,"Passionate People Person Required. Build a Global Team. Connected Products, IoT, Cloud, Connectivity. Malaga Based IT Company with Intl Presence."
React Native Mobile Developer - Contract - Perth Based,https://www.seek.com.au/jobs/job/36335297?type=standard,The Ruby Group,Sydney,26d ago,iOS/Android Developer for Contract Work. WA Based Company with Global Presence. In-house Developed Product. Enterprise Level. Perth Based Role.
Office Coodinator (2 - 4 Years Experience) - Macquarie Park,https://www.seek.com.au/jobs/job/36331632?type=standard,The Ruby Group,Sydney,27d ago,International Software Company Looking for Office Manager. Permanent Role Based Out of Macquarie Park. Friendly Team in Lovely Work Environment.
Office Administrator/Manager - Macquarie Park,https://www.seek.com.au/jobs/job/36328209?type=standard,The Ruby Group,Sydney,27d ago,International Software Company Looking for Office Manager. Permanent Role Based Out of Macquarie Park. Friendly Team in Lovely Work Environment.
Graduate Developer (Consultant Role),https://www.seek.com.au/jobs/job/36327767?type=standard,The Ruby Group,Perth,27d ago,"High Performing Graduates Development Role. May Start. Web Technologies. Oracle, Java, PHP, JavaScript, HTML..."
Project Manager - ERP Software Projects,https://www.seek.com.au/jobs/job/36323472?type=standard,The Ruby Group,Sydney,29d ago,ERP Software Implementation Projects. Concurrent Projects. People Person Required!!!
Java/J2EE Developers x 4,https://www.seek.com.au/jobs/job/36221663?type=standard,The Ruby Group,Sydney,29d ago,European Global Software Company. International Travel Opportunities. Excellent Career Paths. Employer of Choice.
Data Migration/Reports Developer,https://www.seek.com.au/jobs/job/36323470?type=standard,The Ruby Group,Sydney,29d ago,"Data Migration Developer with Reports and ETL Experience. MS BI Stack, SQL Scripting, Migrations from Legacy Systems. Macquarie Park Location."
Back-End Developer,https://www.seek.com.au/jobs/job/36160811?type=standard,Oakton Contracting & Recruitment Pty Ltd,ACT,30d+ ago,Back-end Developer required to work on complex projects that are delivering solutions which will be used by millions of people everyday.
AWS Engineer,https://www.seek.com.au/jobs/job/36167702?type=standard,Data#3 People Solutions,Sydney,30d+ ago,ASAP Start for an AWS Engineer with our prestigious client.
