Title,URL,Advertiser,Location
Forklift Mechanic - Workshop,https://www.seek.com.au/job/36480137?type=standout,Adaptalift Hyster,Perth
Heavy Duty Mechanic,https://www.seek.com.au/job/36479795?type=standout,ABS Kewdale,Perth
Apprentice Refrigeration Mechanic,https://www.seek.com.au/job/36479579?type=standard,Team Air & Electrical Pty Ltd,Brisbane
1st Year Apprentice Mechanic,https://www.seek.com.au/job/36479287?type=standard,Alan Mance Holden,Melbourne
Mechanic,https://www.seek.com.au/job/36005922?type=standard,Vellex Pty Ltd,Sydney
Motor Mechanic (long term government role),https://www.seek.com.au/job/36479096?type=standard,Rubicor Workforce Pty Limited,Sydney
Motor Mechanic,https://www.seek.com.au/job/36479077?type=standard,Rubicor Workforce Pty Limited,Sydney
Automotive Mechanic,https://www.seek.com.au/job/36478255?type=standard,Memmotts Repco Automotive,Brisbane
Mechanic / Automotive Technician,https://www.seek.com.au/job/36473287?type=promoted,UltraTune Sunbury,Melbourne
Heavy Vehicle Mechanic,https://www.seek.com.au/job/36485640?type=promoted,TRS,Sydney
Heavy Duty Mechanic,https://www.seek.com.au/job/36478221?type=standard,Perth,Fremantle & Southern Suburbs
Leading Hand Mechanic - Endeavour Hills,https://www.seek.com.au/job/36477444?type=standard,Melbourne,Eastern Suburbs
Mechanic / Automotive Technician - Brisbane,https://www.seek.com.au/job/36477445?type=standard,Brisbane,CBD & Inner Suburbs
Casual Mechanic / Automotive Technician - Perth,https://www.seek.com.au/job/36477440?type=standout,Kmart Tyre & Auto Service,Perth
CASUAL DIESEL MECHANIC,https://www.seek.com.au/job/36477220?type=standard,Gibsons Groundspread Pty Ltd,Bairnsdale & Gippsland
Motor Mechanic,https://www.seek.com.au/job/36477123?type=standard,uk motors p/l,Melbourne
Leading Hand Mechanic - Eastern Suburbs,https://www.seek.com.au/job/36476721?type=standard,Melbourne,Eastern Suburbs
Mechanic / Automotive Technician - Fyshwick / Belconnen,https://www.seek.com.au/job/36476722?type=standard,ACT,Trades & Services
Diesel Field Service Mechanic,https://www.seek.com.au/job/36476663?type=standout,Cummins Inc,Alice Springs & Central Australia
Heavy Duty Mechanic,https://www.seek.com.au/job/36476601?type=standard,HOBAN Recruitment,Perth
Leading Hand Mechanic - Rose Park,https://www.seek.com.au/job/36476484?type=standout,Kmart Tyre & Auto Service,Adelaide
Plant Mechanic,https://www.seek.com.au/job/36476050?type=standard,Platinum Plant and Equipment Hire,Perth
Casual Mechanic / Automotive Technician - North Brisbane,https://www.seek.com.au/job/36475991?type=standout,Kmart Tyre & Auto Service,Brisbane
Field Service Mechanic 7 & 7 Dayshift,https://www.seek.com.au/job/36475761?type=standout,WesTrac Pty Ltd,Dubbo & Central NSW
Diesel Mechanic - Marine (Qualified),https://www.seek.com.au/job/36248133?type=standout,Superior Marine Services,Sydney
Truck Mechanic,https://www.seek.com.au/job/36474278?type=standard,Hervey Bay & Fraser Coast,Trades & Services
HD Mechanic / Diesel Fitter / Field Service Technician,https://www.seek.com.au/job/36486595?type=standout,Desert Sands Mechanical,"Kalgoorlie, Goldfields & Esperance"
Motor Mechanic,https://www.seek.com.au/job/36473977?type=standard,PSB Automotives,Melbourne
HD Fitter / Diesel Mechanic - CAT Rebuilds,https://www.seek.com.au/job/36484880?type=standout,Mader Contracting,"Port Hedland, Karratha & Pilbara"
