Title,URL,Advertiser,Location
Data Scientist,https://www.seek.com.au/job/36457019?type=standout,Eagna Consulting,Sydney
Big Data Engineer - Tech Lead,https://www.seek.com.au/job/36456233?type=standard,Evolution Recruitment Solutions Pty Ltd,Sydney
Technical Lead - Hands on | Predictive Analytics & AI Technology | $140k-$160k,https://www.seek.com.au/job/36456263?type=standard,Affix Group,Melbourne
Data Scientist,https://www.seek.com.au/job/36432743?type=standout,Netwealth Investments Limited,Melbourne
Data Scientist Consultant,https://www.seek.com.au/job/36431029?type=standout,Paxus Australia Pty Ltd,Sydney
Junior Python Developer,https://www.seek.com.au/job/36354029?type=standard,Opus Recruitment Solutions,Sydney
Data Scientist - Supply Chain - Australia,https://www.seek.com.au/job/36277007?type=standout,Accenture,Melbourne
Senior Marketing Insights Analyst,https://www.seek.com.au/job/36451774?type=standard,NatRec ANZ,Brisbane
Head of Data,https://www.seek.com.au/job/36103425?type=standard,T+O+M Executive,Sydney
"Manager, Analytics Enablement - Banking",https://www.seek.com.au/job/36401589?type=standard,T+O+M Executive,Sydney
Data Scientist | Big data environment | Hadoop/SparK | R/Python,https://www.seek.com.au/job/36450409?type=standard,Bluefin Resources Pty Limited,Sydney
Data Scientist,https://www.seek.com.au/job/36450319?type=standard,Bluefin Resources Pty Limited,Sydney
QlikView/QlikSense Consultant,https://www.seek.com.au/job/36303823?type=standout,Prima Consulting,Melbourne
Data Tester & Data Engineer,https://www.seek.com.au/job/36452010?type=standard,Tata Consultancy Services,Sydney
Data Scientist / Advanced Analytics X 2,https://www.seek.com.au/job/36447911?type=standard,Sydney,Ryde & Macquarie Park
Senior Data Scientist,https://www.seek.com.au/job/36447039?type=standard,Huxley Associates,Sydney
Big Data Engineer,https://www.seek.com.au/job/36446806?type=standout,SALT SEARCH PTY LTD,Melbourne
"Associate, Global Private Capital",https://www.seek.com.au/job/36445636?type=standout,QIC,Brisbane
"Associate, Global Private Capital",https://www.seek.com.au/job/36445635?type=standout,QIC,Brisbane
Quantitative Analyst/Researcher,https://www.seek.com.au/job/36445402?type=standout,AE Capital,Melbourne
DBA / Consultant,https://www.seek.com.au/job/36445319?type=standout,Expert Sphere,Melbourne
Writer/Editor | Entry Level,https://www.seek.com.au/job/36348028?type=standard,Displayr,Sydney
Data Scientist (Advanced Analytics),https://www.seek.com.au/job/36443237?type=standard,MINDCLOUD CONSULTANTS,Sydney
"Software Developers (.Net, Java, Cloud, IOT, BI, Big Data) -- E3 Visa To USA.",https://www.seek.com.au/job/36441669?type=standard,"ZVST Cloud Technologies, Inc",Melbourne
Analyst/ Data Scientist,https://www.seek.com.au/job/36362744?type=standard,Greythorn,Sydney
Network Intelligence Analyst,https://www.seek.com.au/job/36437256?type=standout,Roads and Maritime Services,Sydney
Network Intelligence Analyst,https://www.seek.com.au/job/36437255?type=standout,Roads and Maritime Services,Sydney
Analytics Business Lead,https://www.seek.com.au/job/36213905?type=standout,QBE,Sydney
Network Intelligence Analyst,https://www.seek.com.au/job/36436542?type=standout,Roads and Maritime Services,Sydney
Network Intelligence Analyst,https://www.seek.com.au/job/36436541?type=standout,Roads and Maritime Services,Sydney
Data Engineer,https://www.seek.com.au/job/36433785?type=standout,Michael Page Technology,Brisbane
Digital Analytics Lead,https://www.seek.com.au/job/36433210?type=standard,Bluefin Resources Pty Limited,Melbourne
Business and Commercialisation Manager Commonwealth (ACT),https://www.seek.com.au/job/36496919?type=standout,Michael Page,ACT
Data Analyst,https://www.seek.com.au/job/36413051?type=standout,Evolve Research & Consulting,Melbourne
DATA ENGINEER – DataOps!,https://www.seek.com.au/job/36423107?type=standard,Opus Recruitment Solutions,Melbourne
Sales Consultant,https://www.seek.com.au/job/36423044?type=standout,PredictiveHire,Melbourne
Software Engineer,https://www.seek.com.au/job/36420884?type=standout,CSIRO,Sydney
Software Engineer,https://www.seek.com.au/job/36420885?type=standout,CSIRO,Sydney
Mirvac Sydney Internship - Business Intelligence & Analytics,https://www.seek.com.au/job/36420581?type=standout,Mirvac,Sydney
Data & Analytics Strategy Lead,https://www.seek.com.au/job/36420413?type=standout,Anson McCade Ltd,Melbourne
Mirvac Sydney Internship Residential Development – Human Capital Data Analyst,https://www.seek.com.au/job/36420204?type=standout,Mirvac,Sydney
Executive Assistant,https://www.seek.com.au/job/36235266?type=standard,Quantium,Sydney
Lecturer/Senior Lecturer (Digital Health),https://www.seek.com.au/job/36420126?type=standard,Monash University,Melbourne
Data Scientist,https://www.seek.com.au/job/36419120?type=standard,Sodexo,Perth
Machine Learning Engineer,https://www.seek.com.au/job/36418627?type=standard,Humanised Group,Brisbane
Professor and Dean of School of Health Sciences,https://www.seek.com.au/job/36417396?type=standout,Swinburne University of Technology,Melbourne
Data Engineer,https://www.seek.com.au/job/36417193?type=standard,Rio Tinto,Brisbane
Data Engineer,https://www.seek.com.au/job/36417156?type=standard,Rio Tinto,Melbourne
Data Engineer,https://www.seek.com.au/job/36417099?type=standard,Rio Tinto,Sydney
Data Scientist,https://www.seek.com.au/job/36412680?type=standard,GQR Global Markets,Melbourne
Professor and Dean of School of Health Sciences,https://www.seek.com.au/job/36412439?type=standout,Swinburne University of Technology,Melbourne
Data Engineer,https://www.seek.com.au/job/36412029?type=standard,Randstad - Technologies,Melbourne
Full Stack Engineer / Web Developer,https://www.seek.com.au/job/36411618?type=standout,Kogan.com,Melbourne
"Manager, BI and Analytics",https://www.seek.com.au/job/36408977?type=standout,Morgan McKinley,Sydney
Business Development Manager,https://www.seek.com.au/job/36408097?type=standard,S P Jain School Of Global Management,Sydney
Insights Analyst,https://www.seek.com.au/job/36406096?type=standout,Michael Page Technology,Brisbane
Business Analyst,https://www.seek.com.au/job/36406007?type=standout,Bellroy,Melbourne
Hadoop Developer,https://www.seek.com.au/job/36405826?type=standard,Hydrogen Group Pty Ltd,Sydney
Big Data Engineer,https://www.seek.com.au/job/36405657?type=standard,Hydrogen Group Pty Ltd,Sydney
Data Scientist,https://www.seek.com.au/job/36405478?type=standout,CSK Nexus Pty Ltd,Sydney
Data Scientist,https://www.seek.com.au/job/36403875?type=standout,Hays Information Technology,Gold Coast
Recruitment Consultant,https://www.seek.com.au/job/36403711?type=standard,T+O+M Executive,Sydney
"Senior Data Analyst - Customer Experience, Bangkok",https://www.seek.com.au/job/36402763?type=standard,Big Wednesday,Melbourne
Solutions Architect,https://www.seek.com.au/job/36323763?type=standout,Dassault Systemes Australia Pty Ltd,Perth
Data Engineer,https://www.seek.com.au/job/36402618?type=standard,Rio Tinto,Brisbane
Lecturer/Senior Lecturer in Information Technology,https://www.seek.com.au/job/36401516?type=standout,Murdoch University,Perth
Senior Data Scientist,https://www.seek.com.au/job/36401179?type=standout,Hudson,Sydney
Data & Analytics Director,https://www.seek.com.au/job/36401133?type=standout,Anson McCade Ltd,Sydney
Product Manager / Producer,https://www.seek.com.au/job/36400104?type=standout,Digital Village,Sydney
Senior Software Engineer,https://www.seek.com.au/job/36400462?type=standard,DXC Technology Australia Pty LTD,Adelaide
Ruby on Rails Developer,https://www.seek.com.au/job/36400410?type=standard,become,Melbourne
Insights Analyst,https://www.seek.com.au/job/36394401?type=standout,Michael Page Technology,Brisbane
Technical Networks Consultant,https://www.seek.com.au/job/35992897?type=standout,Accenture,Sydney
Senior Manager - Insights & Analytics - Financial Services,https://www.seek.com.au/job/36393876?type=standout,PwC,Sydney
JavaScript Developer,https://www.seek.com.au/job/36393489?type=standout,Esri Australia Pty Ltd,Brisbane
Mirvac Sydney Internship - Procurement,https://www.seek.com.au/job/36394403?type=standout,Mirvac,Sydney
Clinical Research Coordinator (Regulation and Finance) - St George Hospital,https://www.seek.com.au/job/36394012?type=standard,South Eastern Sydney Local Health District,Sydney
Clinical Research Coordinator (Regulation and Finance) - St George Hospital,https://www.seek.com.au/job/36394013?type=standard,South Eastern Sydney Local Health District,Sydney
Data Insight Manager,https://www.seek.com.au/job/36390659?type=standout,Veolia Australia & New Zealand,Sydney
Senior Software Engineer - Full Stack (C#/Scala/Java/JavaScript),https://www.seek.com.au/job/36390165?type=standard,Talent Insights Group Pty Ltd,Sydney
Senior Data Scientist,https://www.seek.com.au/job/36387843?type=standout,Hudson,Sydney
Machine Learning Engineer,https://www.seek.com.au/job/36387760?type=standard,BHAG MANAGEMENT PTY LTD,Sydney
Business Systems Coordinator,https://www.seek.com.au/job/36385795?type=standout,Fusion Sport Pty Ltd,Brisbane
Scala Engineer / Data Engineer with solid functional programming exp.,https://www.seek.com.au/job/36385813?type=standard,Talent Insights Group Pty Ltd,Sydney
"Senior Microsoft BI Developer SSAS, SSRS, SSIS",https://www.seek.com.au/job/36384258?type=standard,Nigel Frank International PTY LTD,Sydney
Data Analyst,https://www.seek.com.au/job/36383568?type=standard,Exclaim IT,Brisbane
Data Scientist,https://www.seek.com.au/job/36381179?type=standard,Bluefin Resources Pty Limited,Sydney
Quant Analyst with Top Fund Manager,https://www.seek.com.au/job/36321513?type=standout,Coolabah Capital Investments Pty Ltd,Sydney
Senior Software Engineer,https://www.seek.com.au/job/36320346?type=standout,Xpand Group Pty Ltd,Melbourne
Consultant - Data & Analytics,https://www.seek.com.au/job/36380317?type=standard,Green IT Talent Pty Ltd,Melbourne
SQL Developer,https://www.seek.com.au/job/36303061?type=standout,Aurec,Sydney
Teradata and Datastage Specialists,https://www.seek.com.au/job/36377521?type=standard,Effective People,ACT
Digital & Customer Analytics Lead,https://www.seek.com.au/job/36376714?type=standard,Bluefin Resources Pty Limited,Melbourne
Data Scientist,https://www.seek.com.au/job/36373340?type=standout,Xero,Melbourne
Data Scientist,https://www.seek.com.au/job/36444531?type=standout,Onset Group,Sydney
Pre-sales Lead or Chief Data Officer - Security Intelligence Analytics,https://www.seek.com.au/job/36373055?type=standout,Horizon Consulting,Sydney
SQL Developer,https://www.seek.com.au/job/36444007?type=standout,Empirics Data Solutions,Melbourne
Scientific Data Manager,https://www.seek.com.au/job/36369477?type=standout,CSL Limited,Melbourne
Lecturer/Senior Lecturer in Computational Science,https://www.seek.com.au/job/36368632?type=standard,The University of New England,Tamworth & North West NSW
Database Administrator,https://www.seek.com.au/job/36367540?type=standard,Kidney Health Australia,Melbourne
ANZ National Presales Lead – Security Intelligence,https://www.seek.com.au/job/36364748?type=standard,SAS,Sydney
Data Scientist,https://www.seek.com.au/job/36364109?type=standard,Project Resource Partners,Melbourne
Developer - 12 Month Contract + 2* 12 Month extensions,https://www.seek.com.au/job/36363748?type=standard,Data#3 People Solutions,ACT
Data Scientist - Ad Serving,https://www.seek.com.au/job/36359396?type=standout,Leadbolt,Sydney
Software Engineer - Machine Learning,https://www.seek.com.au/job/36359173?type=standard,Preacta Recruitment,Sydney
Senior Data Scientist Counsellor,https://www.seek.com.au/job/36358877?type=standard,T+O+M Executive,Sydney
Analytics Consultant / Aspiring Data Scientist - 2-4 years' experience,https://www.seek.com.au/job/36300554?type=standard,Talent Insights Group Pty Ltd,Sydney
Data Scientist,https://www.seek.com.au/job/36356490?type=standout,Adaptive Resourcing,Perth
Director - Data Analytics,https://www.seek.com.au/job/36353596?type=standard,PRIME Global Talent,Melbourne
ASSOCIATE PROF/PROF IN DIGITAL HUMANITIES,https://www.seek.com.au/job/36351953?type=standard,The University Of Melbourne,Melbourne
Data Engineering Consultant Python/AWS,https://www.seek.com.au/job/36351323?type=standout,InfoReady (part of Arq Group),Melbourne
Data Engineer,https://www.seek.com.au/job/36350574?type=standard,Xpand Group Pty Ltd,Sydney
Data Scientist,https://www.seek.com.au/job/36330244?type=standout,FourQuarters Recruitment,Perth
"Associate Recruitment Consultant, Technology",https://www.seek.com.au/job/36348941?type=standout,Ambition Finance,Brisbane
"Big Data, Analytics and Machine Learning Cloud Consultant",https://www.seek.com.au/job/36347632?type=standard,Deloitte,Sydney
Data Scientist | Big data environment | Hadoop/SparK | R/Python,https://www.seek.com.au/job/36345078?type=standard,Bluefin Resources Pty Limited,Sydney
Solution Architect,https://www.seek.com.au/job/36343075?type=standard,Employee First,Sydney
Senior Data Analytics Manager | Excellent Career opportunity |,https://www.seek.com.au/job/36343073?type=standard,Data Talent Pty Ltd,Sydney
Lead Data Analyst,https://www.seek.com.au/job/36284177?type=standout,Ebex,Melbourne
Cloud Engineer,https://www.seek.com.au/job/36342528?type=standard,Ashdown People,Sydney
