Title,URL,Advertiser,Location
Team Leader - DevOps,https://www.seek.com.au/job/36298057?type=standout,Selective Search,Brisbane
Cloud Automation Specialist / DevOps,https://www.seek.com.au/job/36297604?type=standard,Genie Solutions Pty Ltd,Brisbane
Software Support Engineer,https://www.seek.com.au/job/36294096?type=standout,SALT SEARCH PTY LTD,Sydney
DevOps Engineer | Chef/Puppet/Ansible,https://www.seek.com.au/job/36289644?type=standard,CITI Recruitment,Sydney
Senior Software Engineer - Award Winning US Tech Firm - Sydney,https://www.seek.com.au/job/36289119?type=standout,The Argyle Network,Sydney
Senior Full Stack Developer,https://www.seek.com.au/job/36289360?type=standard,Genesis IT&T P/L,Sydney
Lead DevOps Engineer,https://www.seek.com.au/job/36288078?type=standout,Modis,Sydney
Senior Java/AWS Developer,https://www.seek.com.au/job/36286378?type=standard,S2M,Melbourne
AWS DevOps Lead,https://www.seek.com.au/job/36284345?type=standout,Ambition Technology,Gold Coast
Developer - Data Services,https://www.seek.com.au/job/36283657?type=standout,realestate.com.au,Melbourne
DevOps Consultant,https://www.seek.com.au/job/36281522?type=standard,FourQuarters Recruitment,Sydney
Front-end Web Developer,https://www.seek.com.au/job/36278346?type=standout,Talent – Winner ‘Seek Large Recruitment Agency of the Year’ 3 consecutive years!,Adelaide
System Engineer- Python,https://www.seek.com.au/job/36288623?type=standard,HCL Australia Services Pty Ltd,Sydney
AWS Engineer,https://www.seek.com.au/job/36167702?type=standard,Data#3 People Solutions,Sydney
AWS Cloud DevOps/Deployment Egineer,https://www.seek.com.au/job/36063168?type=standout,Amazon Web Services,Melbourne
AWS Cloud DevOps/Deployment Egineer,https://www.seek.com.au/job/36063191?type=standout,Amazon Web Services,Brisbane
